asset_id,snapshot_date,ensemble_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,top_reason_4,top_reason_5,protective_factor_1,protective_factor_2,protective_factor_3
AST037994,2026-05-25,0.5715040836315511,HIGH,numeric__total_maintenance_cost (+0.0106),numeric__maintenance_count (+0.0075),numeric__total_downtime (+0.0059),numeric__total_train_passages (+0.0054),numeric__maintenance_pressure (+0.0047),numeric__days_since_maintenance (-0.0019),numeric__avg_downtime (-0.0016),numeric__condition_usage_risk (-0.0006)
AST015395,2026-05-25,0.5714950087606472,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__days_since_maintenance (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0061),numeric__total_downtime (+0.0060),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0008),numeric__maintenance_cost_90d (-0.0008)
AST009305,2026-05-25,0.5714937434193701,HIGH,numeric__total_maintenance_cost (+0.0110),numeric__days_since_maintenance (+0.0076),numeric__total_train_passages (+0.0063),numeric__total_downtime (+0.0056),numeric__maintenance_count (+0.0053),numeric__avg_downtime (-0.0018),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0010)
AST028491,2026-05-25,0.5714879897827403,HIGH,numeric__total_maintenance_cost (+0.0132),numeric__days_since_maintenance (+0.0072),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0062),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007)
AST036766,2026-05-25,0.5714865548132039,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0059),numeric__days_since_maintenance (+0.0058),numeric__avg_downtime (-0.0018),numeric__maintenance_cost_90d (-0.0007),numeric__maintenance_count_90d (-0.0004)
AST031737,2026-05-25,0.5714794729433382,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_downtime (+0.0068),numeric__total_train_passages (+0.0067),numeric__days_since_maintenance (+0.0064),numeric__maintenance_count (+0.0062),numeric__condition_decline (-0.0008),numeric__maintenance_cost_90d (-0.0008),numeric__condition_change (-0.0007)
AST037793,2026-05-25,0.5714740342180166,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0066),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0059),numeric__total_downtime (+0.0054),numeric__avg_downtime (-0.0017),numeric__maintenance_cost_90d (-0.0007),numeric__maintenance_count_90d (-0.0005)
AST024473,2026-05-25,0.5714699666658974,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_train_passages (+0.0068),numeric__days_since_maintenance (+0.0067),numeric__total_downtime (+0.0062),numeric__maintenance_count (+0.0061),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST024213,2026-05-25,0.5714651513261972,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0060),numeric__days_since_maintenance (+0.0060),numeric__total_downtime (+0.0055),numeric__avg_downtime (-0.0018),numeric__life_remaining_ratio (-0.0008),numeric__maintenance_cost_90d (-0.0007)
AST017688,2026-05-25,0.5714634298099658,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0060),numeric__maintenance_count (+0.0060),numeric__total_downtime (+0.0060),numeric__avg_downtime (-0.0017),numeric__condition_usage_risk (-0.0008),numeric__maintenance_cost_90d (-0.0004)
AST019822,2026-05-25,0.5714607237945764,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0071),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__days_since_maintenance (+0.0064),numeric__condition_decline (-0.0010),numeric__maintenance_cost_90d (-0.0008),numeric__condition_change (-0.0007)
AST015885,2026-05-25,0.5714580447419758,HIGH,numeric__total_maintenance_cost (+0.0120),numeric__days_since_maintenance (+0.0076),numeric__maintenance_count (+0.0065),numeric__total_train_passages (+0.0063),numeric__maintenance_pressure (+0.0057),numeric__avg_downtime (-0.0020),numeric__maintenance_count_180d (-0.0011),numeric__maintenance_cost_90d (-0.0007)
AST038587,2026-05-25,0.571454191112204,HIGH,numeric__total_maintenance_cost (+0.0121),numeric__days_since_maintenance (+0.0080),numeric__total_downtime (+0.0068),numeric__total_train_passages (+0.0067),numeric__maintenance_pressure (+0.0064),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012),numeric__life_remaining_ratio (-0.0011)
AST012591,2026-05-25,0.5714524667576164,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__days_since_maintenance (+0.0086),numeric__maintenance_count (+0.0069),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0068),numeric__avg_downtime (-0.0018),numeric__maintenance_count_180d (-0.0011),numeric__condition_decline (-0.0008)
AST041357,2026-05-25,0.5714507538377186,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_count_90d (-0.0003)
AST023813,2026-05-25,0.5714502617184253,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__maintenance_count (+0.0075),numeric__total_train_passages (+0.0065),numeric__total_downtime (+0.0058),numeric__avg_downtime (+0.0050),numeric__days_since_maintenance (-0.0018),numeric__maintenance_cost_90d (-0.0006),numeric__near_end_of_life (-0.0002)
AST021674,2026-05-25,0.571443026562814,HIGH,numeric__total_maintenance_cost (+0.0098),numeric__total_downtime (+0.0070),numeric__days_since_maintenance (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0059),numeric__avg_downtime (-0.0017),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST037331,2026-05-25,0.5714295213496734,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0067),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0061),numeric__total_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0010),numeric__maintenance_cost_90d (-0.0008)
AST030884,2026-05-25,0.5714263951568422,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0065),numeric__days_since_maintenance (+0.0060),numeric__total_downtime (+0.0053),numeric__maintenance_cost_90d (-0.0004),numeric__maintenance_count_90d (-0.0002),numeric__near_end_of_life (-0.0002)
AST020686,2026-05-25,0.5714204881265739,HIGH,numeric__total_maintenance_cost (+0.0104),numeric__maintenance_count (+0.0075),numeric__total_train_passages (+0.0054),numeric__total_downtime (+0.0051),numeric__maintenance_pressure (+0.0048),numeric__days_since_maintenance (-0.0026),numeric__avg_downtime (-0.0014),numeric__recent_maintenance_activity (-0.0001)
AST025357,2026-05-25,0.5714194114528875,HIGH,numeric__total_maintenance_cost (+0.0104),numeric__maintenance_count (+0.0069),numeric__total_train_passages (+0.0054),numeric__total_downtime (+0.0049),numeric__maintenance_cost_365d (+0.0041),numeric__days_since_maintenance (-0.0020),numeric__life_remaining_ratio (-0.0008),numeric__asset_age_at_snapshot (-0.0006)
AST012664,2026-05-25,0.5714188183637607,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__days_since_maintenance (+0.0081),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0060),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0011),numeric__condition_decline (-0.0009)
AST020152,2026-05-25,0.5714173127538564,HIGH,numeric__total_maintenance_cost (+0.0104),numeric__maintenance_count (+0.0063),numeric__total_train_passages (+0.0054),numeric__total_downtime (+0.0049),numeric__maintenance_cost_365d (+0.0045),numeric__days_since_maintenance (-0.0021),numeric__life_remaining_ratio (-0.0009),numeric__condition_usage_risk (-0.0004)
AST022888,2026-05-25,0.5714170804818695,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0069),numeric__maintenance_count (+0.0068),numeric__total_train_passages (+0.0067),numeric__avg_downtime (+0.0053),numeric__days_since_maintenance (-0.0018),numeric__condition_decline (-0.0009),numeric__condition_change (-0.0007)
AST038352,2026-05-25,0.5714146180447155,HIGH,numeric__total_maintenance_cost (+0.0129),numeric__total_downtime (+0.0078),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0066),numeric__days_since_maintenance (+0.0058),numeric__avg_downtime (-0.0018),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0008)
AST040857,2026-05-25,0.5714010174214557,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__maintenance_count (+0.0068),numeric__total_train_passages (+0.0065),numeric__maintenance_pressure (+0.0052),numeric__total_downtime (+0.0052),numeric__days_since_maintenance (-0.0019),numeric__avg_downtime (-0.0018),numeric__maintenance_cost_90d (-0.0007)
AST028070,2026-05-25,0.5713973918509287,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__days_since_maintenance (+0.0080),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0060),numeric__avg_downtime (-0.0018),numeric__maintenance_count_180d (-0.0011),numeric__condition_decline (-0.0009)
AST021636,2026-05-25,0.5713966413065078,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0066),numeric__total_train_passages (+0.0061),numeric__maintenance_count (+0.0061),numeric__total_downtime (+0.0056),numeric__life_remaining_ratio (-0.0009),numeric__maintenance_cost_90d (-0.0006),numeric__condition_usage_risk (-0.0006)
AST020978,2026-05-25,0.5713955971186881,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__total_downtime (+0.0074),numeric__maintenance_count (+0.0074),numeric__total_train_passages (+0.0064),numeric__maintenance_count_365d (+0.0053),numeric__days_since_maintenance (-0.0018),numeric__avg_downtime (-0.0017),numeric__condition_decline (-0.0009)
AST033641,2026-05-25,0.5713938656677434,HIGH,numeric__total_maintenance_cost (+0.0108),numeric__maintenance_count (+0.0070),numeric__total_downtime (+0.0054),numeric__total_train_passages (+0.0053),numeric__maintenance_pressure (+0.0047),numeric__days_since_maintenance (-0.0021),numeric__avg_downtime (-0.0015),numeric__asset_age_at_snapshot (-0.0005)
AST037335,2026-05-25,0.5713936757224751,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0069),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0061),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0010),numeric__condition_decline (-0.0008)
AST033329,2026-05-25,0.5713932203310419,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0079),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0060),numeric__maintenance_pressure (+0.0060),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0011),numeric__maintenance_cost_90d (-0.0006)
AST039162,2026-05-25,0.5713928744149445,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__total_downtime (+0.0079),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0066),numeric__avg_downtime (-0.0017),numeric__condition_decline (-0.0009),numeric__maintenance_cost_90d (-0.0007)
AST011028,2026-05-25,0.5713824015910919,HIGH,numeric__total_maintenance_cost (+0.0115),numeric__days_since_maintenance (+0.0081),numeric__total_train_passages (+0.0064),numeric__maintenance_cost_365d (+0.0059),numeric__total_downtime (+0.0057),numeric__avg_downtime (-0.0020),numeric__maintenance_count_180d (-0.0012),numeric__life_remaining_ratio (-0.0008)
AST037445,2026-05-25,0.5713794162203658,HIGH,numeric__total_maintenance_cost (+0.0114),numeric__days_since_maintenance (+0.0076),numeric__total_downtime (+0.0074),numeric__total_train_passages (+0.0061),numeric__maintenance_pressure (+0.0055),numeric__avg_downtime (-0.0017),numeric__life_remaining_ratio (-0.0011),numeric__maintenance_count_180d (-0.0010)
AST008224,2026-05-25,0.5713740026578491,HIGH,numeric__total_maintenance_cost (+0.0128),numeric__total_downtime (+0.0068),numeric__days_since_maintenance (+0.0067),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0064),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0008),numeric__condition_change (-0.0007)
AST028257,2026-05-25,0.5713737362576388,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0068),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0060),numeric__total_downtime (+0.0055),numeric__maintenance_count_180d (-0.0010),numeric__condition_usage_risk (-0.0006),numeric__maintenance_cost_90d (-0.0005)
AST013722,2026-05-25,0.571368018372734,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0072),numeric__total_train_passages (+0.0064),numeric__maintenance_count (+0.0062),numeric__total_downtime (+0.0061),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__condition_usage_risk (-0.0005)
AST024423,2026-05-25,0.5713678768763789,HIGH,numeric__total_maintenance_cost (+0.0098),numeric__maintenance_count (+0.0068),numeric__total_downtime (+0.0050),numeric__total_train_passages (+0.0049),numeric__maintenance_pressure (+0.0048),numeric__days_since_maintenance (-0.0020),numeric__avg_downtime (-0.0015),numeric__life_remaining_ratio (-0.0009)
AST011756,2026-05-25,0.5713669213356753,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0070),numeric__maintenance_count (+0.0067),numeric__total_train_passages (+0.0061),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_cost_90d (-0.0006),numeric__maintenance_interval_days (-0.0003)
AST038745,2026-05-25,0.5713575650554301,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__days_since_maintenance (+0.0080),numeric__total_downtime (+0.0069),numeric__total_train_passages (+0.0068),numeric__maintenance_pressure (+0.0067),numeric__avg_downtime (-0.0018),numeric__maintenance_count_180d (-0.0012),numeric__condition_decline (-0.0008)
AST010004,2026-05-25,0.5713553772054014,HIGH,numeric__total_maintenance_cost (+0.0130),numeric__days_since_maintenance (+0.0071),numeric__total_train_passages (+0.0067),numeric__maintenance_count (+0.0067),numeric__total_downtime (+0.0065),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0007)
AST000789,2026-05-25,0.5713547655148898,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__days_since_maintenance (+0.0071),numeric__total_train_passages (+0.0065),numeric__maintenance_count (+0.0060),numeric__maintenance_cost_365d (+0.0060),numeric__maintenance_count_180d (-0.0010),numeric__maintenance_count_90d (-0.0002),numeric__maintenance_cost_90d (-0.0002)
AST004768,2026-05-25,0.5713524133133048,HIGH,numeric__total_maintenance_cost (+0.0108),numeric__days_since_maintenance (+0.0069),numeric__total_train_passages (+0.0059),numeric__maintenance_count (+0.0053),numeric__total_downtime (+0.0052),numeric__avg_downtime (-0.0015),numeric__life_remaining_ratio (-0.0009),numeric__maintenance_cost_90d (-0.0007)
AST032505,2026-05-25,0.5713458862098304,HIGH,numeric__total_maintenance_cost (+0.0131),numeric__days_since_maintenance (+0.0071),numeric__total_train_passages (+0.0068),numeric__maintenance_count (+0.0067),numeric__total_downtime (+0.0065),numeric__maintenance_count_180d (-0.0010),numeric__condition_decline (-0.0010),numeric__condition_change (-0.0007)
AST002149,2026-05-25,0.571344467725157,HIGH,numeric__total_maintenance_cost (+0.0124),numeric__days_since_maintenance (+0.0072),numeric__total_train_passages (+0.0061),numeric__maintenance_count (+0.0061),numeric__avg_downtime (+0.0056),numeric__maintenance_count_180d (-0.0010),numeric__life_remaining_ratio (-0.0010),numeric__condition_usage_risk (-0.0006)
AST035251,2026-05-25,0.5713383479074522,HIGH,numeric__total_maintenance_cost (+0.0122),numeric__days_since_maintenance (+0.0080),numeric__total_train_passages (+0.0063),numeric__maintenance_count (+0.0061),numeric__maintenance_cost_365d (+0.0054),categorical__station_code_VRE (-0.0087),numeric__avg_downtime (-0.0019),numeric__maintenance_count_180d (-0.0012)
